-0.04961079,-0.00171609,0.03725085,-0.02509718,-0.02983318,-0.05896642,-0.02605165,-0.02372461,0.02340407,0.03917538,0.00676683,-0.02348701,0.01946425,-0.01282663,-0.01559739,-0.00544111,0.03813395,-0.05949753,0.02542153,-0.01637813,0.00956446,0.02157527,0.03920246,-0.00104877,-0.02201697,0.00640832,-0.01124564,-0.02771999,0.00513788,0.01655266,0.05837995,-0.00584757,0.03130735,0.0287886,0.02387702,0.01863148,0.03777206,-0.0092163,0.01567053,-0.01643916,-0.075306,-0.05067251,-0.03313661,0.01925877,0.02376989,-0.04650237,-0.020896,-0.01053881,0.06567796,0.02524445,0.00927898,0.04684117,0.01524957,-0.01748809,-0.01142914,-0.01396521,0.01286643,0.03742856,0.0115093,-0.01882665,-0.03830215,-0.02797726,-0.04456503,0.0074417,0.01185895,-0.00534066,-0.01957067,-0.00542938,0.02018658,-0.01874243,-0.03607999,-0.02060064,-0.01268005,-0.01408547,-0.04454222,-0.02668839,-0.03036612,0.05373794,-0.01108358,-0.06386987,-0.05502026,0.02091846,-0.02957905,0.0098063,0.02793058,-0.02488074,0.00905301,0.02281406,0.01130371,0.02510345,0.03528143,0.0151534,-0.01810267,-0.09049664,0.06454343,-0.0349093,-0.02601373,0.01379305,-0.08479426,0.0535548,0.0418917,-0.02632164,0.04285526,-0.0784041,0.01664598,-0.01985123,0.0002957,0.03127597,-0.00518656,-0.00283836,0.01041204,-0.01787416,-0.06190972,-0.00680421,-0.01623762,0.05322807,-0.01687552,-0.03361963,-0.07341873,-0.04875429,-0.07448161,0.03293275,-0.02435998,-0.08779995,0.00603845,0.0005303,-0.07448991,0.02605657,0.00402737,-0.05875781,-0.00522877,0.01863252,-0.11350041,-0.01631453,0.04895511,0.00708299,0.00618701,0.05436333,-0.01538471,0.01580147,-0.02292741,-0.04215114,-0.04382288,0.05615175,0.05411978,0.00026308,-0.01071024,-0.05909748,-0.01693813,0.00659409,-0.02968103,-0.05972079,0.01061854,-0.06540169,0.02171399,-0.08034885,-0.03310407,-0.03622289,-0.03942204,0.00341305,0.03366118,-0.03390376,0.07153086,-0.04567135,0.02936921,-0.03726713,-0.04258481,-0.01092809,-0.09965011,-0.05421047,0.0044098,0.00573743,0.02457759,-0.01016613,-0.02507077,-0.05387208,-0.02658224,0.02254409,0.00251453,0.00662191,-0.04272861,0.01977634,-0.0281013,0.00395446,0.01435336,0.0538957,0.00409175,-0.04816492,-0.02505576,-0.03506377,0.02933695,-0.00831471,-0.00090976,-0.01433299,0.10532416,0.0336428,0.03861735,-0.00172393,-0.03572324,0.01880523,0.03494641,-0.08314338,0.0549769,-0.01383037,0.03808525,-0.09924836,0.03104921,0.06566593,0.03272231,0.02829426,-0.05158213,-0.08119378,-0.00482247,0.00974271,-0.10252132,-0.03387125,-0.00443303,-0.0116481,-0.0577968,0.05007485,-0.02632484,-0.05340481,-0.03920561,-0.00577646,-0.01411908,0.00487021,0.04025786,-0.03513751,-0.01089776,-0.04682976,0.03155771,-0.02059334,-0.01901115,-0.01183187,-0.01442682,0.02082776,0.01832809,0.05574297,0.03233891,-0.02913839,-0.00778016,-0.04211396,-0.01359413,-0.00578683,0.02873996,0.04940343,-0.00654521,-0.04570265,-0.01097039,0.00396986,0.03595673,-0.0661246,0.11010441,0.04299669,-0.06713247,0.00456395,-0.04028706,0.02096083,0.0214912,-0.02134435,0.04436538,0.05826173,-0.05220538,0.0354902,0.0216181,-0.03368202,0.03104453,0.00092334,0.03864325,0.01458332,0.0199433,0.02961881,-0.08809984,0.01334502,0.04565515,-0.03101311,-0.05876802,0.06425139,-0.02858043,-0.06996075,-0.00826203,-0.04445503,0.04092233,-0.00959301,-0.04167877,-0.05546904,-0.03907346,0.02632842,0.0228463,0.02751466,0.00506122,0.02770843,0.02514974,-0.02676773,-0.00206386,0.0223626,-0.01514164,0.00219829,-0.00564051,-0.02458377,-0.02281467,0.0576099,0.01581001,-0.01325032,0.02928779,-0.02953536,0.05317821,-0.04405413,-0.04183585,-0.07586037,-0.03088992,-0.01148415,0.03121385,-0.00180791,-0.01679481,-0.04330108,-0.0306454,-0.01017079,-0.02979917,-0.0746828,-0.06163147,0.04207096,0.0347533,-0.01737863,0.06130575,-0.02653211,0.01530999,0.0392411,-0.02384834,-0.04563463,0.06736792,-0.04486914,-0.03121428,-0.0099011,-0.02824907,-0.03629186,-0.07388078,0.00711319,-0.02463488,0.02265951,-0.01841786,-0.08423651,0.01606273,0.03430497,0.00831933,0.0106414,0.03030572,-0.04059878,-0.00225248,-0.00772418,-0.05179902,-0.08277872,-0.03420438,0.03973383,-0.03525624,-0.04463799,0.04359799,0.10175422,0.00841467,-0.01247661,-0.01728631,-0.0281508,-0.01193896,0.08498848,0.00113654,-0.06398949,-0.00107776,0.03988753,-0.00483365,0.05610216,0.00697575,-0.0257637,-0.00776386,-0.03500492,-0.07098954,-0.05164382,0.01102366,0.04692639,-0.06423035,-0.03025065,-0.06002737,-0.06537098,0.02146828,-0.03640124,-0.12984441,0.02875855,0.01401123,-0.0529794,-0.04752594,-0.02280164,-0.06982677,-0.02182404,-0.01079549,0.00811648,-0.02923499,-0.01803491,-0.06059975,-0.00626991,0.03653517,-0.07228716,-0.04654778,-0.09636346,-0.0621119,-0.03529764,-0.00221735,-0.00846819,-0.02475032,-0.01728542,-0.02562254,-0.00819338,-0.01185193,0.03562606,0.00094886,-0.00754707,-0.01758499,-0.03474958,0.04202977,0.02710288,-0.10305949,-0.03765129,0.0194624,-0.02780655,0.04825601,-0.02655902,-0.01645101,-0.00348625,0.01738695,0.01365465,0.02489563,0.04868704,-0.02133658,0.00198304,-0.00118635,-0.03924284,0.00821639,-0.04486403,-0.00847837,-0.01520006,-0.07667094,-0.03842443,0.01724035,-0.07985668,-0.05010189,-0.01784459,-0.04573017,-0.00961207,-0.04386892,-0.00505316,0.04957245,0.03182401,-0.04033732,-0.01153236,-0.01503355,-0.11049946,0.03779496,0.01832351,0.03073434,-0.05708735,-0.02062725,-0.0793025,0.02774535,-0.03321106,-0.08513775,0.02493654,-0.06982008,-0.07429364,0.00223001,-0.078732,-0.02770919,0.04019244,-0.03782457,-0.01677104,0.04111922,0.02957219,-0.00379195,-0.00661591,-0.00782596,0.03749739,-0.01776452,-0.04190891,0.05727297,-0.09112984,0.01502967,0.01233277,-0.05480471,-0.03301037,0.05459587,0.00096701,-0.00558722,0.04715623,-0.00464475,0.08088412,-0.08126309,0.03949516,0.02933758,0.00174054,-0.02203821,0.01907581,-0.04388387,0.0263718,-0.02784086,0.01295652,-0.02942828,-0.01099727,-0.00320284,0.02556279,-0.04911201,-0.08210786,0.00494812,-0.02786393,-0.05384473,0.01711178,0.01216524,0.02762309,0.00928112,0.07796588,0.02698922,-0.04192825,0.02010876,0.01199246,-0.05141568,-0.06013267,-0.01420015,0.05392608,-0.01135279,0.02234519,-0.05262552,-0.02927112,-0.02882328,-0.04452461,-0.00628585,0.05333789,0.00135371,0.02424638,-0.04034197,0.0328855,-0.00022775,-0.0119393,-0.03286142,0.07607126,0.01042323,0.02917109,-0.01030521,-0.01246406,-0.00855522,-0.01847525,0.06073876,-0.06537136,0.00231524,-0.02091808,-0.10313135,-0.04871173,-0.00177712,0.0260043,0.01495581,-0.08722171,-0.02262869,-0.01871459,-0.00534151,-0.05822925,-0.08651359,0.03702762,-0.00265998,-0.03310054,-0.02829991,0.02284214,-0.03296416,0.042245,-0.04515771,-0.00279763,0.02445702,-0.00453821,-0.00105513,-0.01237422,0.02258765,0.00259781,-0.02888573,-0.02349474,-0.04175427,0.0156693,-0.08789307,-0.02002929,0.05448409,-0.04064295,-0.07559468,-0.05558455,0.03720864,0.01638679,-0.01317524,-0.08915657,-0.04734944,0.00362692,0.03863946,0.01124393,-0.00347725,-0.02113659,0.03602045,-0.07085471,-0.0367496,0.02516935,0.02626403,-0.04545724,0.01954876,0.03187738,-0.07234992,-0.01310492,-0.02193995,-0.05843723,0.00774402,-0.06370471,0.00139443,0.01342842,-0.05562112,0.02171559,-0.00653182,0.0243661,-0.00978139,0.02699526,0.018824,-0.03135188,-0.05822798,0.00162018,0.03062691,-0.0303845,-0.0036175,0.02747516,-0.07242322,0.0207701,-0.0824542,-0.06300318,-0.09127333,-0.01795902,-0.03619294,0.03866757,-0.07885569,0.01697755,-0.01838787,-0.01101071,-0.01891771,-0.01653723,-0.01487963,-0.03189177,-0.02702536,-0.02317153,-0.01299813,0.01426154,-0.04703645,-0.02886879,-0.02869957,-0.03655514,0.02523201,0.01238657,-0.05268279,0.01637561,0.01452011,-0.01174746,0.01448172,-0.01744973,0.03778785,-0.04444257,-0.07701083,0.02689276,-0.0188682,0.02045943,0.02773563,-0.00482901,-0.04501691,-0.00087381,-0.00565134,-0.06686797,-0.03236645,-0.04479213,0.00227845,0.01821126,-0.03214665,-0.01715294,-0.00592069,-0.00918022,0.01668005,-0.03654137,0.00226729,-0.01422474,0.02933189,-0.01000598,-0.09165584,-0.0400977,-0.05409051,-0.02144024,0.01994905,-0.04211112,0.02917975,0.06400825,-0.00139758,0.03422818,-0.05345282,-0.00192899,-0.05175254,-0.04507633,0.02302343,0.0188356,0.04432347,-0.0797658,0.01167086,-0.04400168,0.00764989,-0.04043644,-0.00983863,-0.01886979,0.02556364,-0.01692507,-0.02060568,-0.09175961,0.01290515,0.01816278,-0.08021311,-0.03970016,-0.0349225,-0.01456398,0.02528879,0.00191444,-0.00505715,0.02599508,-0.0508308,-0.05317105,-0.03346274,-0.00170893,0.0681047,-0.02084575,0.02198908,0.01884324,0.03044357,0.0107693,-0.03029056,-0.03559826,0.02037381,0.04497783,0.02291979,-0.04238231,-0.06062279,0.01336534,0.03468264,0.00884922,-0.05016121,0.01630226,-0.00917793,0.01666252,0.00765441,0.02489816,-0.00518388,-0.00500107,-0.0648384,0.03493875,-0.0473176,0.00196514,-0.05582231,-0.03346238,-0.04680936,-0.01043917,0.03009629,-0.04511229,-0.0138788,-0.01533536,0.06440891,0.07169193,0.007952,-0.02337611,0.02040146,0.07354378,-0.04961079,-0.00171609,0.03725085,-0.02509718,-0.02983318,-0.05896642,-0.02605165,-0.02372461,0.02340407,0.03917538,0.00676683,-0.02348701,0.01946425,-0.01282663,-0.01559739,-0.00544111,0.03813395,-0.05949753,0.02542153,-0.01637813,0.00956446,0.02157527,0.03920246,-0.00104877,-0.02201697,0.00640832,-0.01124564,-0.02771999,0.00513788,0.01655266,0.05837995,-0.00584757,0.03130735,0.0287886,0.02387702,0.01863148,0.03777206,-0.0092163,0.01567053,-0.01643916,-0.075306,-0.05067251,-0.03313661,0.01925877,0.02376989,-0.04650237,-0.020896,-0.01053881,0.06567796,0.02524445,0.00927898,0.04684117,0.01524957,-0.01748809,-0.01142914,-0.01396521,0.01286643,0.03742856,0.0115093,-0.01882665,-0.03830215,-0.02797726,-0.04456503,0.0074417,0.01185895,-0.00534066,-0.01957067,-0.00542938,0.02018658,-0.01874243,-0.03607999,-0.02060064,-0.01268005,-0.01408547,-0.04454222,-0.02668839,-0.03036612,0.05373794,-0.01108358,-0.06386987,-0.05502026,0.02091846,-0.02957905,0.0098063,0.02793058,-0.02488074,0.00905301,0.02281406,0.01130371,0.02510345,0.03528143,0.0151534,-0.01810267,-0.09049664,0.06454343,-0.0349093,-0.02601373,0.01379305,-0.08479426,0.0535548,0.0418917,-0.02632164,0.04285526,-0.0784041,0.01664598,-0.01985123,0.0002957,0.03127597,-0.00518656,-0.00283836,0.01041204,-0.01787416,-0.06190972,-0.00680421,-0.01623762,0.05322807,-0.01687552,-0.03361963,-0.07341873,-0.04875429,-0.07448161,0.03293275,-0.02435998,-0.08779995,0.00603845,0.0005303,-0.07448991,0.02605657,0.00402737,-0.05875781,-0.00522877,0.01863252,-0.11350041,-0.01631453,0.04895511,0.00708299,0.00618701,0.05436333,-0.01538471,0.01580147,-0.02292741,-0.04215114,-0.04382288,0.05615175,0.05411978,0.00026308,-0.01071024,-0.05909748,-0.01693813,0.00659409,-0.02968103,-0.05972079,0.01061854,-0.06540169,0.02171399,-0.08034885,-0.03310407,-0.03622289,-0.03942204,0.00341305,0.03366118,-0.03390376,0.07153086,-0.04567135,0.02936921,-0.03726713,-0.04258481,-0.01092809,-0.09965011,-0.05421047,0.0044098,0.00573743,0.02457759,-0.01016613,-0.02507077,-0.05387208,-0.02658224,0.02254409,0.00251453,0.00662191,-0.04272861,0.01977634,-0.0281013,0.00395446,0.01435336,0.0538957,0.00409175,-0.04816492,-0.02505576,-0.03506377,0.02933695,-0.00831471,-0.00090976,-0.01433299,0.10532416,0.0336428,0.03861735,-0.00172393,-0.03572324,0.01880523,0.03494641,-0.08314338,0.0549769,-0.01383037,0.03808525,-0.09924836,0.03104921,0.06566593,0.03272231,0.02829426,-0.05158213,-0.08119378,-0.00482247,0.00974271,-0.10252132,-0.03387125,-0.00443303,-0.0116481,-0.0577968,0.05007485,-0.02632484,-0.05340481,-0.03920561,-0.00577646,-0.01411908,0.00487021,0.04025786,-0.03513751,-0.01089776,-0.04682976,0.03155771,-0.02059334,-0.01901115,-0.01183187,-0.01442682,0.02082776,0.01832809,0.05574297,0.03233891,-0.02913839,-0.00778016,-0.04211396,-0.01359413,-0.00578683,0.02873996,0.04940343,-0.00654521,-0.04570265,-0.01097039,0.00396986,0.03595673,-0.0661246,0.11010441,0.04299669,-0.06713247,0.00456395,-0.04028706,0.02096083,0.0214912,-0.02134435,0.04436538,0.05826173,-0.05220538,0.0354902,0.0216181,-0.03368202,0.03104453,0.00092334,0.03864325,0.01458332,0.0199433,0.02961881,-0.08809984,0.01334502,0.04565515,-0.03101311,-0.05876802,0.06425139,-0.02858043,-0.06996075,-0.00826203,-0.04445503,0.04092233,-0.00959301,-0.04167877,-0.05546904,-0.03907346,0.02632842,0.0228463,0.02751466,0.00506122,0.02770843,0.02514974,-0.02676773,-0.00206386,0.0223626,-0.01514164,0.00219829,-0.00564051,-0.02458377,-0.02281467,0.0576099,0.01581001,-0.01325032,0.02928779,-0.02953536,0.05317821,-0.04405413,-0.04183585,-0.07586037,-0.03088992,-0.01148415,0.03121385,-0.00180791,-0.01679481,-0.04330108,-0.0306454,-0.01017079,-0.02979917,-0.0746828,-0.06163147,0.04207096,0.0347533,-0.01737863,0.06130575,-0.02653211,0.01530999,0.0392411,-0.02384834,-0.04563463,0.06736792,-0.04486914,-0.03121428,-0.0099011,-0.02824907,-0.03629186,-0.07388078,0.00711319,-0.02463488,0.02265951,-0.01841786,-0.08423651,0.01606273,0.03430497,0.00831933,0.0106414,0.03030572,-0.04059878,-0.00225248,-0.00772418,-0.05179902,-0.08277872,-0.03420438,0.03973383,-0.03525624,-0.04463799,0.04359799,0.10175422,0.00841467,-0.01247661,-0.01728631,-0.0281508,-0.01193896,0.08498848,0.00113654,-0.06398949,-0.00107776,0.03988753,-0.00483365,0.05610216,0.00697575,-0.0257637,-0.00776386,-0.03500492,-0.07098954,-0.05164382,0.01102366,0.04692639,-0.06423035,-0.03025065,-0.06002737,-0.06537098,0.02146828,-0.03640124,-0.12984441,0.02875855,0.01401123,-0.0529794,-0.04752594,-0.02280164,-0.06982677,-0.02182404,-0.01079549,0.00811648,-0.02923499,-0.01803491,-0.06059975,-0.00626991,0.03653517,-0.07228716,-0.04654778,-0.09636346,-0.0621119,-0.03529764,-0.00221735,-0.00846819,-0.02475032,-0.01728542,-0.02562254,-0.00819338,-0.01185193,0.03562606,0.00094886,-0.00754707,-0.01758499,-0.03474958,0.04202977,0.02710288,-0.10305949,-0.03765129,0.0194624,-0.02780655,0.04825601,-0.02655902,-0.01645101,-0.00348625,0.01738695,0.01365465,0.02489563,0.04868704,-0.02133658,0.00198304,-0.00118635,-0.03924284,0.00821639,-0.04486403,-0.00847837,-0.01520006,-0.07667094,-0.03842443,0.01724035,-0.07985668,-0.05010189,-0.01784459,-0.04573017,-0.00961207,-0.04386892,-0.00505316,0.04957245,0.03182401,-0.04033732,-0.01153236,-0.01503355,-0.11049946,0.03779496,0.01832351,0.03073434,-0.05708735,-0.02062725,-0.0793025,0.02774535,-0.03321106,-0.08513775,0.02493654,-0.06982008,-0.07429364,0.00223001,-0.078732,-0.02770919,0.04019244,-0.03782457,-0.01677104,0.04111922,0.02957219,-0.00379195,-0.00661591,-0.00782596,0.03749739,-0.01776452,-0.04190891,0.05727297,-0.09112984,0.01502967,0.01233277,-0.05480471,-0.03301037,0.05459587,0.00096701,-0.00558722,0.04715623,-0.00464475,0.08088412,-0.08126309,0.03949516,0.02933758,0.00174054,-0.02203821,0.01907581,-0.04388387,0.0263718,-0.02784086,0.01295652,-0.02942828,-0.01099727,-0.00320284,0.02556279,-0.04911201,-0.08210786,0.00494812,-0.02786393,-0.05384473,0.01711178,0.01216524,0.02762309,0.00928112,0.07796588,0.02698922,-0.04192825,0.02010876,0.01199246,-0.05141568,-0.06013267,-0.01420015,0.05392608,-0.01135279,0.02234519,-0.05262552,-0.02927112,-0.02882328,-0.04452461,-0.00628585,0.05333789,0.00135371,0.02424638,-0.04034197,0.0328855,-0.00022775,-0.0119393,-0.03286142,0.07607126,0.01042323,0.02917109,-0.01030521,-0.01246406,-0.00855522,-0.01847525,0.06073876,-0.06537136,0.00231524,-0.02091808,-0.10313135,-0.04871173,-0.00177712,0.0260043,0.01495581,-0.08722171,-0.02262869,-0.01871459,-0.00534151,-0.05822925,-0.08651359,0.03702762,-0.00265998,-0.03310054,-0.02829991,0.02284214,-0.03296416,0.042245,-0.04515771,-0.00279763,0.02445702,-0.00453821,-0.00105513,-0.01237422,0.02258765,0.00259781,-0.02888573,-0.02349474,-0.04175427,0.0156693,-0.08789307,-0.02002929,0.05448409,-0.04064295,-0.07559468,-0.05558455,0.03720864,0.01638679,-0.01317524,-0.08915657,-0.04734944,0.00362692,0.03863946,0.01124393,-0.00347725,-0.02113659,0.03602045,-0.07085471,-0.0367496,0.02516935,0.02626403,-0.04545724,0.01954876,0.03187738,-0.07234992,-0.01310492,-0.02193995,-0.05843723,0.00774402,-0.06370471,0.00139443,0.01342842,-0.05562112,0.02171559,-0.00653182,0.0243661,-0.00978139,0.02699526,0.018824,-0.03135188,-0.05822798,0.00162018,0.03062691,-0.0303845,-0.0036175,0.02747516,-0.07242322,0.0207701,-0.0824542,-0.06300318,-0.09127333,-0.01795902,-0.03619294,0.03866757,-0.07885569,0.01697755,-0.01838787,-0.01101071,-0.01891771,-0.01653723,-0.01487963,-0.03189177,-0.02702536,-0.02317153,-0.01299813,0.01426154,-0.04703645,-0.02886879,-0.02869957,-0.03655514,0.02523201,0.01238657,-0.05268279,0.01637561,0.01452011,-0.01174746,0.01448172,-0.01744973,0.03778785,-0.04444257,-0.07701083,0.02689276,-0.0188682,0.02045943,0.02773563,-0.00482901,-0.04501691,-0.00087381,-0.00565134,-0.06686797,-0.03236645,-0.04479213,0.00227845,0.01821126,-0.03214665,-0.01715294,-0.00592069,-0.00918022,0.01668005,-0.03654137,0.00226729,-0.01422474,0.02933189,-0.01000598,-0.09165584,-0.0400977,-0.05409051,-0.02144024,0.01994905,-0.04211112,0.02917975,0.06400825,-0.00139758,0.03422818,-0.05345282,-0.00192899,-0.05175254,-0.04507633,0.02302343,0.0188356,0.04432347,-0.0797658,0.01167086,-0.04400168,0.00764989,-0.04043644,-0.00983863,-0.01886979,0.02556364,-0.01692507,-0.02060568,-0.09175961,0.01290515,0.01816278,-0.08021311,-0.03970016,-0.0349225,-0.01456398,0.02528879,0.00191444,-0.00505715,0.02599508,-0.0508308,-0.05317105,-0.03346274,-0.00170893,0.0681047,-0.02084575,0.02198908,0.01884324,0.03044357,0.0107693,-0.03029056,-0.03559826,0.02037381,0.04497783,0.02291979,-0.04238231,-0.06062279,0.01336534,0.03468264,0.00884922,-0.05016121,0.01630226,-0.00917793,0.01666252,0.00765441,0.02489816,-0.00518388,-0.00500107,-0.0648384,0.03493875,-0.0473176,0.00196514,-0.05582231,-0.03346238,-0.04680936,-0.01043917,0.03009629,-0.04511229,-0.0138788,-0.01533536,0.06440891,0.07169193,0.007952,-0.02337611,0.02040146,0.07354378
